Team;AT;HT;Score;Date Range;Home Away;League;Season;Date;Table Name;0. Games;1. GS;1a WDL;1b WDL;1c Goals;1d Goals;2. GA;2a xG;2b xG;3. Pts;3a xG Against;3b xG Against;4. xG;4a Net xG;4b Net xG;5. xGA;5a Points;5b Points;6. Net xG;7. xG Pts;D;GAvsXg+ve;GAvsXg-ve;GD;GSvsXg+ve;GSvsXg-ve;L;Lower xG;Pts vs xG;Pts vs xG +ve;Pts vs xG -ve;RankCalc;Upper xG;W;x. +ve GD;x. -ve GD;x. GD vs NetXg+ve;x. GD vs NetXg-ve;ZN([D]);ZN([L]);ZN([W])
Leverkusen;Freiburg;Leverkusen;1-1;Wahr;Home;German Bundesliga;2019/20;23.11.2019;HT League Table.csv;1;1;1;1;1;1;1;1;1;1;1;1;3.8;1;1;1.2;1;1;2.6;3;1;+0.2;;0;+2.8;;;-0.29;2;+2;;1.00001;0.48;;+0;;+2.6;;1;0;0
Leverkusen;RB Leipzig;Leverkusen;1-1;Wahr;Home;German Bundesliga;2019/20;05.10.2019;HT League Table.csv;1;1;1;1;1;1;1;1;1;1;1;1;1.8;1;1;2.5;1;1;-0.7;0;1;+1.5;;0;+0.8;;;-0.29;-1;;-1;1.00001;0.48;;+0;;;-0.7;1;0;0
M'gladbach;Hoffenheim;M'gladbach;1-1;Wahr;Home;German Bundesliga;2019/20;22.02.2020;HT League Table.csv;1;1;1;1;1;1;1;1;1;1;1;1;2.1;1;1;1.9;1;1;0.2;1;1;+0.9;;0;+1.1;;;-0.29;0;+0;;1.00001;0.48;;+0;;+0.2;;1;0;0
Mainz;Fortuna Dusseldorf;Mainz;1-1;Wahr;Home;German Bundesliga;2019/20;08.03.2020;HT League Table.csv;1;1;1;1;1;1;1;1;1;1;1;1;0.9;1;1;1.9;1;1;-1.0;0;1;+0.9;;0;;-0.1;;-0.29;-1;;-1;1.00001;0.48;;+0;;;-1.0;1;0;0
Paderborn;Hoffenheim;Paderborn;1-1;Wahr;Home;German Bundesliga;2019/20;23.05.2020;HT League Table.csv;1;1;1;1;1;1;1;1;1;1;1;1;0.9;1;1;2.0;1;1;-1.1;0;1;+1.0;;0;;-0.1;;-0.29;-1;;-1;1.00001;0.48;;+0;;;-1.1;1;0;0
Paderborn;Union Berlin;Paderborn;1-1;Wahr;Home;German Bundesliga;2019/20;14.12.2019;HT League Table.csv;1;1;1;1;1;1;1;1;1;1;1;1;1.6;1;1;2.1;1;1;-0.5;0;1;+1.1;;0;+0.6;;;-0.29;-1;;-1;1.00001;0.48;;+0;;;-0.5;1;0;0
RB Leipzig;Bayern Munich;RB Leipzig;1-1;Wahr;Home;German Bundesliga;2019/20;14.09.2019;HT League Table.csv;1;1;1;1;1;1;1;1;1;1;1;1;1.7;1;1;1.9;1;1;-0.2;1;1;+0.9;;0;+0.7;;;-0.29;0;+0;;1.00001;0.48;;+0;;;-0.2;1;0;0
RB Leipzig;Freiburg;RB Leipzig;1-1;Wahr;Home;German Bundesliga;2019/20;16.05.2020;HT League Table.csv;1;1;1;1;1;1;1;1;1;1;1;1;2.3;1;1;0.4;1;1;1.9;3;1;;-0.6;0;+1.3;;;-0.29;2;+2;;1.00001;0.48;;+0;;+1.9;;1;0;0
RB Leipzig;Leverkusen;RB Leipzig;1-1;Wahr;Home;German Bundesliga;2019/20;01.03.2020;HT League Table.csv;1;1;1;1;1;1;1;1;1;1;1;1;0.6;1;1;1.2;1;1;-0.6;0;1;+0.2;;0;;-0.4;;-0.29;-1;;-1;1.00001;0.48;;+0;;;-0.6;1;0;0
RB Leipzig;Paderborn;RB Leipzig;1-1;Wahr;Home;German Bundesliga;2019/20;06.06.2020;HT League Table.csv;1;1;1;1;1;1;1;1;1;1;1;1;1.6;1;1;1.3;1;1;0.3;1;1;+0.3;;0;+0.6;;;-0.29;0;+0;;1.00001;0.48;;+0;;+0.3;;1;0;0
RB Leipzig;Wolfsburg;RB Leipzig;1-1;Wahr;Home;German Bundesliga;2019/20;19.10.2019;HT League Table.csv;1;1;1;1;1;1;1;1;1;1;1;1;1.1;1;1;1.8;1;1;-0.7;0;1;+0.8;;0;+0.1;;;-0.29;-1;;-1;1.00001;0.48;;+0;;;-0.7;1;0;0
Schalke 04;FC Koln;Schalke 04;1-1;Wahr;Home;German Bundesliga;2019/20;05.10.2019;HT League Table.csv;1;1;1;1;1;1;1;1;1;1;1;1;1.9;1;1;1.0;1;1;0.9;3;1;+0.0;;0;+0.9;;;-0.29;2;+2;;1.00001;0.48;;+0;;+0.9;;1;0;0
Schalke 04;Hoffenheim;Schalke 04;1-1;Wahr;Home;German Bundesliga;2019/20;07.03.2020;HT League Table.csv;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1;1;0.7;1;1;0.3;1;1;;-0.3;0;+0.0;;;-0.29;0;+0;;1.00001;0.48;;+0;;+0.3;;1;0;0
Schalke 04;Leverkusen;Schalke 04;1-1;Wahr;Home;German Bundesliga;2019/20;14.06.2020;HT League Table.csv;1;1;1;1;1;1;1;1;1;1;1;1;1.5;1;1;0.9;1;1;0.6;3;1;;-0.1;0;+0.5;;;-0.29;2;+2;;1.00001;0.48;;+0;;+0.6;;1;0;0
Schalke 04;Paderborn;Schalke 04;1-1;Wahr;Home;German Bundesliga;2019/20;08.02.2020;HT League Table.csv;1;1;1;1;1;1;1;1;1;1;1;1;1.1;1;1;0.6;1;1;0.6;3;1;;-0.4;0;+0.1;;;-0.29;2;+2;;1.00001;0.48;;+0;;+0.6;;1;0;0
Union Berlin;Mainz;Union Berlin;1-1;Wahr;Home;German Bundesliga;2019/20;27.05.2020;HT League Table.csv;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1;1;0.6;1;1;0.3;1;1;;-0.4;0;;-0.1;;-0.29;0;+0;;1.00001;0.48;;+0;;+0.3;;1;0;0
Union Berlin;Schalke 04;Union Berlin;1-1;Wahr;Home;German Bundesliga;2019/20;07.06.2020;HT League Table.csv;1;1;1;1;1;1;1;1;1;1;1;1;3.0;1;1;0.2;1;1;2.8;3;1;;-0.8;0;+2.0;;;-0.29;2;+2;;1.00001;0.48;;+0;;+2.8;;1;0;0
Werder Bremen;Hertha;Werder Bremen;1-1;Wahr;Home;German Bundesliga;2019/20;19.10.2019;HT League Table.csv;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1;1;0.4;1;1;0.5;3;1;;-0.6;0;;0.0;;-0.29;2;+2;;1.00001;0.48;;+0;;+0.5;;1;0;0
Wolfsburg;Fortuna Dusseldorf;Wolfsburg;1-1;Wahr;Home;German Bundesliga;2019/20;08.02.2020;HT League Table.csv;1;1;1;1;1;1;1;1;1;1;1;1;1.1;1;1;0.6;1;1;0.5;3;1;;-0.4;0;+0.1;;;-0.29;2;+2;;1.00001;0.48;;+0;;+0.5;;1;0;0
Wolfsburg;Hoffenheim;Wolfsburg;1-1;Wahr;Home;German Bundesliga;2019/20;23.09.2019;HT League Table.csv;1;1;1;1;1;1;1;1;1;1;1;1;1.2;1;1;0.7;1;1;0.5;1;1;;-0.3;0;+0.2;;;-0.29;0;+0;;1.00001;0.48;;+0;;+0.5;;1;0;0
Wolfsburg;Paderborn;Wolfsburg;1-1;Wahr;Home;German Bundesliga;2019/20;31.08.2019;HT League Table.csv;1;1;1;1;1;1;1;1;1;1;1;1;1.1;1;1;0.4;1;1;0.6;3;1;;-0.6;0;+0.1;;;-0.29;2;+2;;1.00001;0.48;;+0;;+0.6;;1;0;0
Wolfsburg;Schalke 04;Wolfsburg;1-1;Wahr;Home;German Bundesliga;2019/20;18.12.2019;HT League Table.csv;1;1;1;1;1;1;1;1;1;1;1;1;2.9;1;1;1.7;1;1;1.2;3;1;+0.7;;0;+1.9;;;-0.29;2;+2;;1.00001;0.48;;+0;;+1.2;;1;0;0
Alaves;Ath Madrid;Alaves;1-1;Wahr;Home;Spanish Primera Division;2019/20;29.10.2019;HT League Table.csv;1;1;1;1;1;1;1;1;1;1;1;1;0.5;1;1;1.9;1;1;-1.4;0;1;+0.9;;0;;-0.5;;-0.15;-1;;-1;1.00001;0.49;;+0;;;-1.4;1;0;0
Alaves;Betis;Alaves;1-1;Wahr;Home;Spanish Primera Division;2019/20;05.01.2020;HT League Table.csv;1;1;1;1;1;1;1;1;1;1;1;1;0.2;1;1;2.4;1;1;-2.2;0;1;+1.4;;0;;-0.8;;-0.15;-1;;-1;1.00001;0.49;;+0;;;-2.2;1;0;0
Alaves;Leganes;Alaves;1-1;Wahr;Home;Spanish Primera Division;2019/20;13.12.2019;HT League Table.csv;1;1;1;1;1;1;1;1;1;1;1;1;1.6;1;1;0.8;1;1;0.8;3;1;;-0.2;0;+0.6;;;-0.15;2;+2;;1.00001;0.49;;+0;;+0.8;;1;0;0
Alaves;Valencia;Alaves;1-1;Wahr;Home;Spanish Primera Division;2019/20;06.03.2020;HT League Table.csv;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1;1;1.2;1;1;-0.2;0;1;+0.2;;0;+0.0;;;-0.15;-1;;-1;1.00001;0.49;;+0;;;-0.2;1;0;0
Ath Bilbao;Ath Madrid;Ath Bilbao;1-1;Wahr;Home;Spanish Primera Division;2019/20;14.06.2020;HT League Table.csv;1;1;1;1;1;1;1;1;1;1;1;1;0.4;1;1;1.3;1;1;-0.9;0;1;+0.3;;0;;-0.6;;-0.15;-1;;-1;1.00001;0.49;;+0;;;-0.9;1;0;0
Ath Bilbao;Celta;Ath Bilbao;1-1;Wahr;Home;Spanish Primera Division;2019/20;19.01.2020;HT League Table.csv;1;1;1;1;1;1;1;1;1;1;1;1;3.4;1;1;0.9;1;1;2.6;3;1;;-0.2;0;+2.4;;;-0.15;2;+2;;1.00001;0.49;;+0;;+2.6;;1;0;0
Ath Bilbao;Valladolid;Ath Bilbao;1-1;Wahr;Home;Spanish Primera Division;2019/20;20.10.2019;HT League Table.csv;1;1;1;1;1;1;1;1;1;1;1;1;1.4;1;1;0.7;1;1;0.8;3;1;;-0.3;0;+0.4;;;-0.15;2;+2;;1.00001;0.49;;+0;;+0.8;;1;0;0
Ath Madrid;Sociedad;Ath Madrid;1-1;Wahr;Home;Spanish Primera Division;2019/20;19.07.2020;HT League Table.csv;1;1;1;1;1;1;1;1;1;1;1;1;1.5;1;1;0.4;1;1;1.2;3;1;;-0.6;0;+0.5;;;-0.15;2;+2;;1.00001;0.49;;+0;;+1.2;;1;0;0
Ath Madrid;Valencia;Ath Madrid;1-1;Wahr;Home;Spanish Primera Division;2019/20;19.10.2019;HT League Table.csv;1;1;1;1;1;1;1;1;1;1;1;1;1.7;1;1;0.8;1;1;0.9;3;1;;-0.2;0;+0.7;;;-0.15;2;+2;;1.00001;0.49;;+0;;+0.9;;1;0;0
Betis;Eibar;Betis;1-1;Wahr;Home;Spanish Primera Division;2019/20;04.10.2019;HT League Table.csv;1;1;1;1;1;1;1;1;1;1;1;1;1.8;1;1;1.1;1;1;0.7;3;1;+0.1;;0;+0.8;;;-0.15;2;+2;;1.00001;0.49;;+0;;+0.7;;1;0;0
Betis;Getafe;Betis;1-1;Wahr;Home;Spanish Primera Division;2019/20;15.09.2019;HT League Table.csv;1;1;1;1;1;1;1;1;1;1;1;1;1.1;1;1;1.4;1;1;-0.3;0;1;+0.4;;0;+0.1;;;-0.15;-1;;-1;1.00001;0.49;;+0;;;-0.3;1;0;0
Celta;Ath Madrid;Celta;1-1;Wahr;Home;Spanish Primera Division;2019/20;07.07.2020;HT League Table.csv;1;1;1;1;1;1;1;1;1;1;1;1;0.3;1;1;1.1;1;1;-0.8;0;1;+0.1;;0;;-0.7;;-0.15;-1;;-1;1.00001;0.49;;+0;;;-0.8;1;0;0
Celta;Betis;Celta;1-1;Wahr;Home;Spanish Primera Division;2019/20;04.07.2020;HT League Table.csv;1;1;1;1;1;1;1;1;1;1;1;1;0.2;1;1;0.8;1;1;-0.6;0;1;;-0.2;0;;-0.8;;-0.15;-1;;-1;1.00001;0.49;;+0;;;-0.6;1;0;0
Celta;Espanol;Celta;1-1;Wahr;Home;Spanish Primera Division;2019/20;26.09.2019;HT League Table.csv;1;1;1;1;1;1;1;1;1;1;1;1;1.2;1;1;1.5;1;1;-0.3;0;1;+0.5;;0;+0.2;;;-0.15;-1;;-1;1.00001;0.49;;+0;;;-0.3;1;0;0
Celta;Osasuna;Celta;1-1;Wahr;Home;Spanish Primera Division;2019/20;05.01.2020;HT League Table.csv;1;1;1;1;1;1;1;1;1;1;1;1;1.4;1;1;0.7;1;1;0.7;3;1;;-0.3;0;+0.4;;;-0.15;2;+2;;1.00001;0.49;;+0;;+0.7;;1;0;0
Eibar;Betis;Eibar;1-1;Wahr;Home;Spanish Primera Division;2019/20;02.02.2020;HT League Table.csv;1;1;1;1;1;1;1;1;1;1;1;1;2.2;1;1;1.1;1;1;1.0;3;1;+0.1;;0;+1.2;;;-0.15;2;+2;;1.00001;0.49;;+0;;+1.0;;1;0;0
Espanol;Ath Bilbao;Espanol;1-1;Wahr;Home;Spanish Primera Division;2019/20;25.01.2020;HT League Table.csv;1;1;1;1;1;1;1;1;1;1;1;1;0.7;1;1;0.8;1;1;-0.1;1;1;;-0.2;0;;-0.3;;-0.15;0;+0;;1.00001;0.49;;+0;;;-0.1;1;0;0
Espanol;Ath Madrid;Espanol;1-1;Wahr;Home;Spanish Primera Division;2019/20;01.03.2020;HT League Table.csv;1;1;1;1;1;1;1;1;1;1;1;1;1.6;1;1;0.8;1;1;0.8;3;1;;-0.2;0;+0.6;;;-0.15;2;+2;;1.00001;0.49;;+0;;+0.8;;1;0;0
Espanol;Getafe;Espanol;1-1;Wahr;Home;Spanish Primera Division;2019/20;24.11.2019;HT League Table.csv;1;1;1;1;1;1;1;1;1;1;1;1;0.9;1;1;0.8;1;1;0.1;1;1;;-0.2;0;;-0.1;;-0.15;0;+0;;1.00001;0.49;;+0;;+0.1;;1;0;0
Getafe;Alaves;Getafe;1-1;Wahr;Home;Spanish Primera Division;2019/20;31.08.2019;HT League Table.csv;1;1;1;1;1;1;1;1;1;1;1;1;0.8;1;1;1.6;1;1;-0.8;0;1;+0.6;;0;;-0.2;;-0.15;-1;;-1;1.00001;0.49;;+0;;;-0.8;1;0;0
Getafe;Ath Bilbao;Getafe;1-1;Wahr;Home;Spanish Primera Division;2019/20;24.08.2019;HT League Table.csv;1;1;1;1;1;1;1;1;1;1;1;1;0.4;1;1;0.5;1;1;-0.1;1;1;;-0.5;0;;-0.6;;-0.15;0;+0;;1.00001;0.49;;+0;;;-0.1;1;0;0
Getafe;Eibar;Getafe;1-1;Wahr;Home;Spanish Primera Division;2019/20;20.06.2020;HT League Table.csv;1;1;1;1;1;1;1;1;1;1;1;1;0.9;1;1;0.8;1;1;0.1;1;1;;-0.2;0;;-0.1;;-0.15;0;+0;;1.00001;0.49;;+0;;+0.1;;1;0;0
Granada;Ath Madrid;Granada;1-1;Wahr;Home;Spanish Primera Division;2019/20;23.11.2019;HT League Table.csv;1;1;1;1;1;1;1;1;1;1;1;1;0.7;1;1;2.7;1;1;-2.0;0;1;+1.7;;0;;-0.3;;-0.15;-1;;-1;1.00001;0.49;;+0;;;-2.0;1;0;0
Leganes;Alaves;Leganes;1-1;Wahr;Home;Spanish Primera Division;2019/20;29.02.2020;HT League Table.csv;1;1;1;1;1;1;1;1;1;1;1;1;1.3;1;1;0.7;1;1;0.6;3;1;;-0.3;0;+0.3;;;-0.15;2;+2;;1.00001;0.49;;+0;;+0.6;;1;0;0
Leganes;Ath Bilbao;Leganes;1-1;Wahr;Home;Spanish Primera Division;2019/20;25.09.2019;HT League Table.csv;1;1;1;1;1;1;1;1;1;1;1;1;0.5;1;1;1.3;1;1;-0.8;0;1;+0.3;;0;;-0.5;;-0.15;-1;;-1;1.00001;0.49;;+0;;;-0.8;1;0;0
Levante;Granada;Levante;1-1;Wahr;Home;Spanish Primera Division;2019/20;08.03.2020;HT League Table.csv;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1;1;1.4;1;1;-0.5;0;1;+0.4;;0;;-0.1;;-0.15;-1;;-1;1.00001;0.49;;+0;;;-0.5;1;0;0
Levante;Osasuna;Levante;1-1;Wahr;Home;Spanish Primera Division;2019/20;29.09.2019;HT League Table.csv;1;1;1;1;1;1;1;1;1;1;1;1;1.9;1;1;0.8;1;1;1.0;3;1;;-0.2;0;+0.9;;;-0.15;2;+2;;1.00001;0.49;;+0;;+1.0;;1;0;0
Levante;Sevilla;Levante;1-1;Wahr;Home;Spanish Primera Division;2019/20;15.06.2020;HT League Table.csv;1;1;1;1;1;1;1;1;1;1;1;1;0.8;1;1;1.0;1;1;-0.2;0;1;+0.0;;0;;-0.2;;-0.15;-1;;-1;1.00001;0.49;;+0;;;-0.2;1;0;0
Levante;Sociedad;Levante;1-1;Wahr;Home;Spanish Primera Division;2019/20;06.07.2020;HT League Table.csv;1;1;1;1;1;1;1;1;1;1;1;1;1.2;1;1;1.1;1;1;0.1;1;1;+0.1;;0;+0.2;;;-0.15;0;+0;;1.00001;0.49;;+0;;+0.1;;1;0;0
Mallorca;Leganes;Mallorca;1-1;Wahr;Home;Spanish Primera Division;2019/20;19.06.2020;HT League Table.csv;1;1;1;1;1;1;1;1;1;1;1;1;0.4;1;1;1.3;1;1;-0.9;0;1;+0.3;;0;;-0.6;;-0.15;-1;;-1;1.00001;0.49;;+0;;;-0.9;1;0;0
Osasuna;Sevilla;Osasuna;1-1;Wahr;Home;Spanish Primera Division;2019/20;08.12.2019;HT League Table.csv;1;1;1;1;1;1;1;1;1;1;1;1;0.7;1;1;1.6;1;1;-0.9;0;1;+0.6;;0;;-0.3;;-0.15;-1;;-1;1.00001;0.49;;+0;;;-0.9;1;0;0
Real Madrid;Valladolid;Real Madrid;1-1;Wahr;Home;Spanish Primera Division;2019/20;24.08.2019;HT League Table.csv;1;1;1;1;1;1;1;1;1;1;1;1;2.3;1;1;1.2;1;1;1.1;3;1;+0.2;;0;+1.3;;;-0.15;2;+2;;1.00001;0.49;;+0;;+1.1;;1;0;0
Sevilla;Alaves;Sevilla;1-1;Wahr;Home;Spanish Primera Division;2019/20;02.02.2020;HT League Table.csv;1;1;1;1;1;1;1;1;1;1;1;1;1.7;1;1;0.9;1;1;0.8;3;1;;-0.1;0;+0.7;;;-0.15;2;+2;;1.00001;0.49;;+0;;+0.8;;1;0;0
Sevilla;Ath Bilbao;Sevilla;1-1;Wahr;Home;Spanish Primera Division;2019/20;03.01.2020;HT League Table.csv;1;1;1;1;1;1;1;1;1;1;1;1;1.1;1;1;0.2;1;1;0.9;3;1;;-0.8;0;+0.1;;;-0.15;2;+2;;1.00001;0.49;;+0;;+0.9;;1;0;0
Sevilla;Ath Madrid;Sevilla;1-1;Wahr;Home;Spanish Primera Division;2019/20;02.11.2019;HT League Table.csv;1;1;1;1;1;1;1;1;1;1;1;1;0.8;1;1;3.1;1;1;-2.3;0;1;+2.1;;0;;-0.2;;-0.15;-1;;-1;1.00001;0.49;;+0;;;-2.3;1;0;0
Sevilla;Celta;Sevilla;1-1;Wahr;Home;Spanish Primera Division;2019/20;30.08.2019;HT League Table.csv;1;1;1;1;1;1;1;1;1;1;1;1;1.6;1;1;0.4;1;1;1.2;3;1;;-0.6;0;+0.6;;;-0.15;2;+2;;1.00001;0.49;;+0;;+1.2;;1;0;0
Sevilla;Valladolid;Sevilla;1-1;Wahr;Home;Spanish Primera Division;2019/20;26.06.2020;HT League Table.csv;1;1;1;1;1;1;1;1;1;1;1;1;1.7;1;1;0.5;1;1;1.2;3;1;;-0.5;0;+0.7;;;-0.15;2;+2;;1.00001;0.49;;+0;;+1.2;;1;0;0
Sociedad;Leganes;Sociedad;1-1;Wahr;Home;Spanish Primera Division;2019/20;08.11.2019;HT League Table.csv;1;1;1;1;1;1;1;1;1;1;1;1;1.4;1;1;0.4;1;1;1.0;3;1;;-0.6;0;+0.4;;;-0.15;2;+2;;1.00001;0.49;;+0;;+1.0;;1;0;0
Sociedad;Osasuna;Sociedad;1-1;Wahr;Home;Spanish Primera Division;2019/20;14.06.2020;HT League Table.csv;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1;1;1.2;1;1;-0.1;1;1;+0.2;;0;+0.0;;;-0.15;0;+0;;1.00001;0.49;;+0;;;-0.1;1;0;0
Valencia;Leganes;Valencia;1-1;Wahr;Home;Spanish Primera Division;2019/20;22.09.2019;HT League Table.csv;1;1;1;1;1;1;1;1;1;1;1;1;1.7;1;1;1.3;1;1;0.5;1;1;+0.3;;0;+0.7;;;-0.15;0;+0;;1.00001;0.49;;+0;;+0.5;;1;0;0
Valencia;Levante;Valencia;1-1;Wahr;Home;Spanish Primera Division;2019/20;12.06.2020;HT League Table.csv;1;1;1;1;1;1;1;1;1;1;1;1;1.1;1;1;1.6;1;1;-0.5;0;1;+0.6;;0;+0.1;;;-0.15;-1;;-1;1.00001;0.49;;+0;;;-0.5;1;0;0
Valencia;Real Madrid;Valencia;1-1;Wahr;Home;Spanish Primera Division;2019/20;15.12.2019;HT League Table.csv;1;1;1;1;1;1;1;1;1;1;1;1;2.2;1;1;1.9;1;1;0.3;1;1;+0.9;;0;+1.2;;;-0.15;0;+0;;1.00001;0.49;;+0;;+0.3;;1;0;0
Valencia;Sevilla;Valencia;1-1;Wahr;Home;Spanish Primera Division;2019/20;30.10.2019;HT League Table.csv;1;1;1;1;1;1;1;1;1;1;1;1;1.1;1;1;0.5;1;1;0.6;3;1;;-0.5;0;+0.1;;;-0.15;2;+2;;1.00001;0.49;;+0;;+0.6;;1;0;0
Valencia;Sociedad;Valencia;1-1;Wahr;Home;Spanish Primera Division;2019/20;17.08.2019;HT League Table.csv;1;1;1;1;1;1;1;1;1;1;1;1;2.1;1;1;1.5;1;1;0.6;3;1;+0.5;;0;+1.1;;;-0.15;2;+2;;1.00001;0.49;;+0;;+0.6;;1;0;0
Valladolid;Getafe;Valladolid;1-1;Wahr;Home;Spanish Primera Division;2019/20;23.06.2020;HT League Table.csv;1;1;1;1;1;1;1;1;1;1;1;1;1.2;1;1;0.8;1;1;0.4;1;1;;-0.2;0;+0.2;;;-0.15;0;+0;;1.00001;0.49;;+0;;+0.4;;1;0;0
Valladolid;Granada;Valladolid;1-1;Wahr;Home;Spanish Primera Division;2019/20;24.09.2019;HT League Table.csv;1;1;1;1;1;1;1;1;1;1;1;1;1.2;1;1;0.7;1;1;0.6;3;1;;-0.4;0;+0.2;;;-0.15;2;+2;;1.00001;0.49;;+0;;+0.6;;1;0;0
Valladolid;Osasuna;Valladolid;1-1;Wahr;Home;Spanish Primera Division;2019/20;15.09.2019;HT League Table.csv;1;1;1;1;1;1;1;1;1;1;1;1;0.7;1;1;2.5;1;1;-1.8;0;1;+1.5;;0;;-0.3;;-0.15;-1;;-1;1.00001;0.49;;+0;;;-1.8;1;0;0
Valladolid;Valencia;Valladolid;1-1;Wahr;Home;Spanish Primera Division;2019/20;21.12.2019;HT League Table.csv;1;1;1;1;1;1;1;1;1;1;1;1;0.8;1;1;0.8;1;1;0.0;1;1;;-0.2;0;;-0.2;;-0.15;0;+0;;1.00001;0.49;;+0;;;0.0;1;0;0
Valladolid;Villarreal;Valladolid;1-1;Wahr;Home;Spanish Primera Division;2019/20;08.02.2020;HT League Table.csv;1;1;1;1;1;1;1;1;1;1;1;1;0.6;1;1;1.4;1;1;-0.8;0;1;+0.4;;0;;-0.4;;-0.15;-1;;-1;1.00001;0.49;;+0;;;-0.8;1;0;0
Ascoli;Chievo;Ascoli;1-1;Wahr;Home;Italy Serie B;2019/20;04.03.2020;HT League Table.csv;1;1;1;1;1;1;1;1;1;1;1;1;1.3;1;1;1.3;1;1;0.0;1;1;+0.3;;0;+0.3;;;-0.31;0;+0;;1.00001;0.5;;+0;;+0.0;;1;0;0
Ascoli;Crotone;Ascoli;1-1;Wahr;Home;Italy Serie B;2019/20;29.06.2020;HT League Table.csv;1;1;1;1;1;1;1;1;1;1;1;1;1.1;1;1;1.3;1;1;-0.2;1;1;+0.3;;0;+0.1;;;-0.31;0;+0;;1.00001;0.5;;+0;;;-0.2;1;0;0
Ascoli;Venezia;Ascoli;1-1;Wahr;Home;Italy Serie B;2019/20;02.11.2019;HT League Table.csv;1;1;1;1;1;1;1;1;1;1;1;1;1.5;1;1;0.5;1;1;1.0;3;1;;-0.5;0;+0.5;;;-0.31;2;+2;;1.00001;0.5;;+0;;+1.0;;1;0;0
Benevento;Pisa;Benevento;1-1;Wahr;Home;Italy Serie B;2019/20;19.01.2020;HT League Table.csv;1;1;1;1;1;1;1;1;1;1;1;1;2.4;1;1;0.4;1;1;2.1;3;1;;-0.6;0;+1.4;;;-0.31;2;+2;;1.00001;0.5;;+0;;+2.1;;1;0;0
Benevento;Salernitana;Benevento;1-1;Wahr;Home;Italy Serie B;2019/20;02.02.2020;HT League Table.csv;1;1;1;1;1;1;1;1;1;1;1;1;1.2;1;1;0.4;1;1;0.8;3;1;;-0.6;0;+0.2;;;-0.31;2;+2;;1.00001;0.5;;+0;;+0.8;;1;0;0
Benevento;Venezia;Benevento;1-1;Wahr;Home;Italy Serie B;2019/20;10.07.2020;HT League Table.csv;1;1;1;1;1;1;1;1;1;1;1;1;1.3;1;1;0.5;1;1;0.8;3;1;;-0.5;0;+0.3;;;-0.31;2;+2;;1.00001;0.5;;+0;;+0.8;;1;0;0
Benevento;Virtus Entella;Benevento;1-1;Wahr;Home;Italy Serie B;2019/20;29.09.2019;HT League Table.csv;1;1;1;1;1;1;1;1;1;1;1;1;1.1;1;1;0.8;1;1;0.3;1;1;;-0.2;0;+0.1;;;-0.31;0;+0;;1.00001;0.5;;+0;;+0.3;;1;0;0
Chievo;Empoli;Chievo;1-1;Wahr;Home;Italy Serie B;2019/20;30.08.2019;HT League Table.csv;1;1;1;1;1;1;1;1;1;1;1;1;1.8;1;1;0.6;1;1;1.2;3;1;;-0.4;0;+0.8;;;-0.31;2;+2;;1.00001;0.5;;+0;;+1.2;;1;0;0
Chievo;Pordenone Calcio;Chievo;1-1;Wahr;Home;Italy Serie B;2019/20;29.09.2019;HT League Table.csv;1;1;1;1;1;1;1;1;1;1;1;1;3.3;1;1;0.9;1;1;2.4;3;1;;-0.1;0;+2.3;;;-0.31;2;+2;;1.00001;0.5;;+0;;+2.4;;1;0;0
Chievo;Trapani;Chievo;1-1;Wahr;Home;Italy Serie B;2019/20;10.07.2020;HT League Table.csv;1;1;1;1;1;1;1;1;1;1;1;1;4.3;1;1;1.6;1;1;2.7;3;1;+0.6;;0;+3.3;;;-0.31;2;+2;;1.00001;0.5;;+0;;+2.7;;1;0;0
Cittadella;Chievo;Cittadella;1-1;Wahr;Home;Italy Serie B;2019/20;21.12.2019;HT League Table.csv;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1;1;0.3;1;1;0.7;3;1;;-0.7;0;+0.0;;;-0.31;2;+2;;1.00001;0.5;;+0;;+0.7;;1;0;0
Cittadella;Pisa;Cittadella;1-1;Wahr;Home;Italy Serie B;2019/20;24.11.2019;HT League Table.csv;1;1;1;1;1;1;1;1;1;1;1;1;2.3;1;1;0.8;1;1;1.5;3;1;;-0.2;0;+1.3;;;-0.31;2;+2;;1.00001;0.5;;+0;;+1.5;;1;0;0
Cosenza;Chievo;Cosenza;1-1;Wahr;Home;Italy Serie B;2019/20;26.10.2019;HT League Table.csv;1;1;1;1;1;1;1;1;1;1;1;1;0.9;1;1;0.4;1;1;0.5;1;1;;-0.7;0;;-0.2;;-0.31;0;+0;;1.00001;0.5;;+0;;+0.5;;1;0;0
Cosenza;Livorno;Cosenza;1-1;Wahr;Home;Italy Serie B;2019/20;24.09.2019;HT League Table.csv;1;1;1;1;1;1;1;1;1;1;1;1;0.7;1;1;1.2;1;1;-0.4;0;1;+0.2;;0;;-0.3;;-0.31;-1;;-1;1.00001;0.5;;+0;;;-0.4;1;0;0
